timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t,cvar_col
2019-01-13 04:56:00,592368.0,733331.6315483133,733332.0,0.0,140964.0,140964.0,False,607339.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:57:00,599395.0,718360.6315483133,718361.0,0.0,118966.0,118966.0,False,592368.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:58:00,609048.0,725387.6315483133,725388.0,0.0,116340.0,116340.0,False,599395.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:59:00,610804.0,735040.6315483133,735041.0,0.0,124237.0,124237.0,False,609048.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:00:00,732195.0,736796.6315483133,736797.0,0.0,4602.0,4602.0,False,610804.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:01:00,717513.0,858187.6315483133,858188.0,0.0,140675.0,140675.0,False,732195.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:02:00,722563.0,843505.6315483133,843506.0,0.0,120943.0,120943.0,False,717513.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:03:00,741830.0,848555.6315483133,848556.0,0.0,106726.0,106726.0,False,722563.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:04:00,751019.0,867822.6315483133,867823.0,0.0,116804.0,116804.0,False,741830.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:05:00,661808.0,877011.6315483133,877012.0,0.0,215204.0,215204.0,False,751019.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:06:00,614473.0,787800.6315483133,787801.0,0.0,173328.0,173328.0,False,661808.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:07:00,588127.0,740465.6315483133,740466.0,0.0,152339.0,152339.0,False,614473.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:08:00,608823.0,714119.6315483133,714120.0,0.0,105297.0,105297.0,False,588127.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:09:00,627550.0,734815.6315483133,734816.0,0.0,107266.0,107266.0,False,608823.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:10:00,645055.0,753542.6315483133,753543.0,0.0,108488.0,108488.0,False,627550.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:11:00,608991.0,771047.6315483133,771048.0,0.0,162057.0,162057.0,False,645055.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:12:00,610630.0,734983.6315483133,734984.0,0.0,124354.0,124354.0,False,608991.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:13:00,588124.0,736622.6315483133,736623.0,0.0,148499.0,148499.0,False,610630.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:14:00,612467.0,714116.6315483133,714117.0,0.0,101650.0,101650.0,False,588124.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 05:15:00,650283.0,738459.6315483133,738460.0,0.0,88177.0,88177.0,False,612467.0,30283.054231543145,125992.63154831334,4.160499485454083
