timestamp,concurrency
2019-01-04 16:04:00,678877
2019-01-04 16:05:00,778527
2019-01-04 16:06:00,810804
2019-01-04 16:07:00,799944
2019-01-04 16:08:00,809167
2019-01-04 16:09:00,736984
2019-01-04 16:10:00,749924
2019-01-04 16:11:00,694786
2019-01-04 16:12:00,689661
2019-01-04 16:13:00,701490
2019-01-04 16:14:00,684821
2019-01-04 16:15:00,692277
2019-01-04 16:16:00,680722
2019-01-04 16:17:00,672611
2019-01-04 16:18:00,689511
2019-01-04 16:19:00,681152
2019-01-04 16:20:00,691106
2019-01-04 16:21:00,680366
2019-01-04 16:22:00,655183
2019-01-04 16:23:00,645152
2019-01-04 16:24:00,654011
2019-01-04 16:25:00,638043
2019-01-04 16:26:00,635952
2019-01-04 16:27:00,624917
2019-01-04 16:28:00,630288
2019-01-04 16:29:00,617511
2019-01-04 16:30:00,715799
2019-01-04 16:31:00,654112
2019-01-04 16:32:00,692878
2019-01-04 16:33:00,647263
2019-01-04 16:34:00,686435
2019-01-04 16:35:00,676042
2019-01-04 16:36:00,661698
2019-01-04 16:37:00,658788
2019-01-04 16:38:00,662357
2019-01-04 16:39:00,646982
2019-01-04 16:40:00,672867
2019-01-04 16:41:00,652140
2019-01-04 16:42:00,652611
2019-01-04 16:43:00,667046
2019-01-04 16:44:00,660159
2019-01-04 16:45:00,670278
2019-01-04 16:46:00,649561
2019-01-04 16:47:00,650954
2019-01-04 16:48:00,642189
2019-01-04 16:49:00,647046
2019-01-04 16:50:00,668500
2019-01-04 16:51:00,657099
2019-01-04 16:52:00,633044
2019-01-04 16:53:00,676236
2019-01-04 16:54:00,670188
2019-01-04 16:55:00,654830
2019-01-04 16:56:00,614218
2019-01-04 16:57:00,658427
2019-01-04 16:58:00,638728
2019-01-04 16:59:00,646061
2019-01-04 17:00:00,742102
2019-01-04 17:01:00,699542
2019-01-04 17:02:00,672760
2019-01-04 17:03:00,676945
2019-01-04 17:04:00,631576
2019-01-04 17:05:00,687797
2019-01-04 17:06:00,755137
2019-01-04 17:07:00,743815
2019-01-04 17:08:00,769371
2019-01-04 17:09:00,754078
2019-01-04 17:10:00,754387
2019-01-04 17:11:00,743950
2019-01-04 17:12:00,703167
2019-01-04 17:13:00,692220
2019-01-04 17:14:00,643170
2019-01-04 17:15:00,684688
2019-01-04 17:16:00,686201
2019-01-04 17:17:00,674288
2019-01-04 17:18:00,646090
2019-01-04 17:19:00,674720
2019-01-04 17:20:00,698627
2019-01-04 17:21:00,675356
2019-01-04 17:22:00,672931
2019-01-04 17:23:00,679822
2019-01-04 17:24:00,679640
2019-01-04 17:25:00,669142
2019-01-04 17:26:00,667554
2019-01-04 17:27:00,646765
2019-01-04 17:28:00,635663
2019-01-04 17:29:00,655416
2019-01-04 17:30:00,726013
2019-01-04 17:31:00,693341
2019-01-04 17:32:00,680133
2019-01-04 17:33:00,679506
2019-01-04 17:34:00,686269
2019-01-04 17:35:00,684540
2019-01-04 17:36:00,668663
2019-01-04 17:37:00,682880
2019-01-04 17:38:00,673183
2019-01-04 17:39:00,669813
2019-01-04 17:40:00,697955
2019-01-04 17:41:00,696315
2019-01-04 17:42:00,711050
2019-01-04 17:43:00,713246
2019-01-04 17:44:00,697919
2019-01-04 17:45:00,709437
2019-01-04 17:46:00,694386
2019-01-04 17:47:00,699507
2019-01-04 17:48:00,695554
2019-01-04 17:49:00,682195
2019-01-04 17:50:00,694268
2019-01-04 17:51:00,694718
2019-01-04 17:52:00,706955
2019-01-04 17:53:00,698429
2019-01-04 17:54:00,687315
2019-01-04 17:55:00,694906
2019-01-04 17:56:00,670159
2019-01-04 17:57:00,692731
2019-01-04 17:58:00,691225
2019-01-04 17:59:00,708308
2019-01-04 18:00:00,767329
2019-01-04 18:01:00,706228
2019-01-04 18:02:00,739984
2019-01-04 18:03:00,737747
2019-01-04 18:04:00,820018
2019-01-04 18:05:00,847072
2019-01-04 18:06:00,773957
2019-01-04 18:07:00,796519
2019-01-04 18:08:00,797015
2019-01-04 18:09:00,748698
2019-01-04 18:10:00,743179
2019-01-04 18:11:00,687741
2019-01-04 18:12:00,670790
2019-01-04 18:13:00,697951
2019-01-04 18:14:00,705706
2019-01-04 18:15:00,699499
2019-01-04 18:16:00,685961
2019-01-04 18:17:00,683169
2019-01-04 18:18:00,703962
2019-01-04 18:19:00,685601
2019-01-04 18:20:00,716871
2019-01-04 18:21:00,692675
2019-01-04 18:22:00,721224
2019-01-04 18:23:00,705193
2019-01-04 18:24:00,687614
2019-01-04 18:25:00,676018
2019-01-04 18:26:00,676196
2019-01-04 18:27:00,682578
2019-01-04 18:28:00,676480
2019-01-04 18:29:00,666761
2019-01-04 18:30:00,720028
2019-01-04 18:31:00,710010
2019-01-04 18:32:00,669883
2019-01-04 18:33:00,675942
2019-01-04 18:34:00,666928
2019-01-04 18:35:00,686076
2019-01-04 18:36:00,675337
2019-01-04 18:37:00,647724
2019-01-04 18:38:00,619656
2019-01-04 18:39:00,646825
2019-01-04 18:40:00,661574
2019-01-04 18:41:00,651741
2019-01-04 18:42:00,653863
2019-01-04 18:43:00,644282
2019-01-04 18:44:00,639284
2019-01-04 18:45:00,657955
2019-01-04 18:46:00,675690
2019-01-04 18:47:00,647979
2019-01-04 18:48:00,671403
2019-01-04 18:49:00,654608
2019-01-04 18:50:00,697566
2019-01-04 18:51:00,656469
2019-01-04 18:52:00,663739
2019-01-04 18:53:00,670650
2019-01-04 18:54:00,670380
2019-01-04 18:55:00,684087
2019-01-04 18:56:00,661272
2019-01-04 18:57:00,645298
2019-01-04 18:58:00,653986
2019-01-04 18:59:00,665398
2019-01-04 19:00:00,757576
2019-01-04 19:01:00,663812
2019-01-04 19:02:00,666899
2019-01-04 19:03:00,654452
2019-01-04 19:04:00,661091
2019-01-04 19:05:00,716930
2019-01-04 19:06:00,736739
2019-01-04 19:07:00,740064
2019-01-04 19:08:00,776532
2019-01-04 19:09:00,779536
2019-01-04 19:10:00,719544
2019-01-04 19:11:00,674706
2019-01-04 19:12:00,662049
2019-01-04 19:13:00,660119
2019-01-04 19:14:00,676312
2019-01-04 19:15:00,675407
2019-01-04 19:16:00,677072
2019-01-04 19:17:00,665248
2019-01-04 19:18:00,652216
2019-01-04 19:19:00,649620
2019-01-04 19:20:00,683476
2019-01-04 19:21:00,667722
2019-01-04 19:22:00,654391
2019-01-04 19:23:00,653526
2019-01-04 19:24:00,667654
2019-01-04 19:25:00,682352
2019-01-04 19:26:00,675649
2019-01-04 19:27:00,667131
2019-01-04 19:28:00,656819
2019-01-04 19:29:00,644449
2019-01-04 19:30:00,705737
2019-01-04 19:31:00,675443
2019-01-04 19:32:00,658165
2019-01-04 19:33:00,652879
2019-01-04 19:34:00,651444
2019-01-04 19:35:00,646724
2019-01-04 19:36:00,652900
2019-01-04 19:37:00,633895
2019-01-04 19:38:00,651532
2019-01-04 19:39:00,655967
2019-01-04 19:40:00,680210
2019-01-04 19:41:00,678277
2019-01-04 19:42:00,674352
2019-01-04 19:43:00,665077
2019-01-04 19:44:00,664078
2019-01-04 19:45:00,681719
2019-01-04 19:46:00,657360
2019-01-04 19:47:00,667775
2019-01-04 19:48:00,646031
2019-01-04 19:49:00,651931
2019-01-04 19:50:00,689583
2019-01-04 19:51:00,673536
2019-01-04 19:52:00,651653
2019-01-04 19:53:00,638960
2019-01-04 19:54:00,648547
2019-01-04 19:55:00,645307
2019-01-04 19:56:00,635860
2019-01-04 19:57:00,628536
2019-01-04 19:58:00,644752
2019-01-04 19:59:00,639677
2019-01-04 20:00:00,743686
2019-01-04 20:01:00,704651
2019-01-04 20:02:00,664375
2019-01-04 20:03:00,661991
2019-01-04 20:04:00,664260
2019-01-04 20:05:00,679157
2019-01-04 20:06:00,676199
2019-01-04 20:07:00,800136
2019-01-04 20:08:00,834355
2019-01-04 20:09:00,793230
2019-01-04 20:10:00,667076
2019-01-04 20:11:00,668460
2019-01-04 20:12:00,629463
2019-01-04 20:13:00,649060
2019-01-04 20:14:00,645881
2019-01-04 20:15:00,668515
2019-01-04 20:16:00,670388
2019-01-04 20:17:00,675486
2019-01-04 20:18:00,660137
2019-01-04 20:19:00,669421
2019-01-04 20:20:00,665536
2019-01-04 20:21:00,656787
2019-01-04 20:22:00,640866
2019-01-04 20:23:00,633259
2019-01-04 20:24:00,600908
2019-01-04 20:25:00,637027
2019-01-04 20:26:00,638413
2019-01-04 20:27:00,629690
2019-01-04 20:28:00,639791
2019-01-04 20:29:00,639306
2019-01-04 20:30:00,712521
2019-01-04 20:31:00,654121
2019-01-04 20:32:00,667776
2019-01-04 20:33:00,663291
2019-01-04 20:34:00,660864
2019-01-04 20:35:00,654139
2019-01-04 20:36:00,645938
2019-01-04 20:37:00,638465
2019-01-04 20:38:00,643926
2019-01-04 20:39:00,630878
2019-01-04 20:40:00,644098
2019-01-04 20:41:00,636159
2019-01-04 20:42:00,610571
2019-01-04 20:43:00,643760
2019-01-04 20:44:00,638471
2019-01-04 20:45:00,638763
2019-01-04 20:46:00,658098
2019-01-04 20:47:00,621747
2019-01-04 20:48:00,612532
2019-01-04 20:49:00,629871
2019-01-04 20:50:00,660198
2019-01-04 20:51:00,658315
2019-01-04 20:52:00,640820
2019-01-04 20:53:00,645066
2019-01-04 20:54:00,640193
2019-01-04 20:55:00,598711
2019-01-04 20:56:00,657114
2019-01-04 20:57:00,616862
2019-01-04 20:58:00,607209
2019-01-04 20:59:00,597336
2019-01-04 21:00:00,697416
2019-01-04 21:01:00,623795
2019-01-04 21:02:00,604526
2019-01-04 21:03:00,609391
2019-01-04 21:04:00,622533
2019-01-04 21:05:00,630678
2019-01-04 21:06:00,647256
2019-01-04 21:07:00,720242
2019-01-04 21:08:00,706879
2019-01-04 21:09:00,732103
2019-01-04 21:10:00,726319
2019-01-04 21:11:00,647277
2019-01-04 21:12:00,646439
2019-01-04 21:13:00,639944
2019-01-04 21:14:00,618413
2019-01-04 21:15:00,638703
2019-01-04 21:16:00,611136
2019-01-04 21:17:00,584428
2019-01-04 21:18:00,617658
2019-01-04 21:19:00,614506
2019-01-04 21:20:00,637506
2019-01-04 21:21:00,602815
2019-01-04 21:22:00,618521
2019-01-04 21:23:00,611981
2019-01-04 21:24:00,604419
2019-01-04 21:25:00,599868
2019-01-04 21:26:00,638344
2019-01-04 21:27:00,625645
2019-01-04 21:28:00,610816
2019-01-04 21:29:00,600883
2019-01-04 21:30:00,711223
2019-01-04 21:31:00,632692
2019-01-04 21:32:00,620803
2019-01-04 21:33:00,623598
2019-01-04 21:34:00,613174
2019-01-04 21:35:00,617095
2019-01-04 21:36:00,599359
2019-01-04 21:37:00,584616
2019-01-04 21:38:00,585163
2019-01-04 21:39:00,582356
2019-01-04 21:40:00,612692
2019-01-04 21:41:00,607897
2019-01-04 21:42:00,594492
2019-01-04 21:43:00,592482
2019-01-04 21:44:00,571835
2019-01-04 21:45:00,599665
2019-01-04 21:46:00,614410
2019-01-04 21:47:00,591141
2019-01-04 21:48:00,604523
2019-01-04 21:49:00,601490
2019-01-04 21:50:00,637023
2019-01-04 21:51:00,596709
2019-01-04 21:52:00,578732
2019-01-04 21:53:00,588665
2019-01-04 21:54:00,600308
2019-01-04 21:55:00,593710
2019-01-04 21:56:00,603029
2019-01-04 21:57:00,602201
2019-01-04 21:58:00,586897
2019-01-04 21:59:00,564632
2019-01-04 22:00:00,678842
2019-01-04 22:01:00,613591
2019-01-04 22:02:00,571439
2019-01-04 22:03:00,598180
2019-01-04 22:04:00,567594
2019-01-04 22:05:00,609723
2019-01-04 22:06:00,709358
2019-01-04 22:07:00,715907
2019-01-04 22:08:00,734134
2019-01-04 22:09:00,665379
2019-01-04 22:10:00,626552
2019-01-04 22:11:00,602458
2019-01-04 22:12:00,578203
2019-01-04 22:13:00,588841
2019-01-04 22:14:00,588066
2019-01-04 22:15:00,604712
2019-01-04 22:16:00,616360
2019-01-04 22:17:00,587344
2019-01-04 22:18:00,602317
2019-01-04 22:19:00,632002
2019-01-04 22:20:00,623743
2019-01-04 22:21:00,606367
2019-01-04 22:22:00,596173
2019-01-04 22:23:00,618956
2019-01-04 22:24:00,602103
2019-01-04 22:25:00,624466
2019-01-04 22:26:00,608749
2019-01-04 22:27:00,613674
2019-01-04 22:28:00,612577
2019-01-04 22:29:00,601205
2019-01-04 22:30:00,669573
2019-01-04 22:31:00,654379
2019-01-04 22:32:00,643782
2019-01-04 22:33:00,648333
2019-01-04 22:34:00,648400
2019-01-04 22:35:00,660821
2019-01-04 22:36:00,676449
2019-01-04 22:37:00,658781
2019-01-04 22:38:00,654526
2019-01-04 22:39:00,611373
2019-01-04 22:40:00,594100
2019-01-04 22:41:00,611181
2019-01-04 22:42:00,600010
2019-01-04 22:43:00,604011
2019-01-04 22:44:00,599416
2019-01-04 22:45:00,593797
2019-01-04 22:46:00,610804
2019-01-04 22:47:00,596767
2019-01-04 22:48:00,553880
2019-01-04 22:49:00,592014
2019-01-04 22:50:00,601677
2019-01-04 22:51:00,602183
2019-01-04 22:52:00,590143
2019-01-04 22:53:00,584523
2019-01-04 22:54:00,588911
2019-01-04 22:55:00,585924
2019-01-04 22:56:00,579991
2019-01-04 22:57:00,559066
2019-01-04 22:58:00,567582
2019-01-04 22:59:00,581983
2019-01-04 23:00:00,675814
2019-01-04 23:01:00,643948
2019-01-04 23:02:00,617886
2019-01-04 23:03:00,623901
2019-01-04 23:04:00,618858
2019-01-04 23:05:00,602479
2019-01-04 23:06:00,664741
2019-01-04 23:07:00,678550
2019-01-04 23:08:00,688110
2019-01-04 23:09:00,673583
2019-01-04 23:10:00,693315
2019-01-04 23:11:00,602138
2019-01-04 23:12:00,564630
2019-01-04 23:13:00,559729
2019-01-04 23:14:00,567755
2019-01-04 23:15:00,605217
2019-01-04 23:16:00,592657
2019-01-04 23:17:00,566864
2019-01-04 23:18:00,577621
2019-01-04 23:19:00,573260
2019-01-04 23:20:00,606704
2019-01-04 23:21:00,578105
2019-01-04 23:22:00,558590
2019-01-04 23:23:00,548631
2019-01-04 23:24:00,571638
2019-01-04 23:25:00,602453
2019-01-04 23:26:00,562867
2019-01-04 23:27:00,558130
2019-01-04 23:28:00,553526
2019-01-04 23:29:00,560457
2019-01-04 23:30:00,610556
2019-01-04 23:31:00,576430
2019-01-04 23:32:00,581242
2019-01-04 23:33:00,576457
2019-01-04 23:34:00,588388
2019-01-04 23:35:00,584740
2019-01-04 23:36:00,573748
2019-01-04 23:37:00,576912
2019-01-04 23:38:00,568563
2019-01-04 23:39:00,562748
2019-01-04 23:40:00,578239
2019-01-04 23:41:00,560901
2019-01-04 23:42:00,563102
2019-01-04 23:43:00,552984
2019-01-04 23:44:00,563455
2019-01-04 23:45:00,568689
2019-01-04 23:46:00,565929
2019-01-04 23:47:00,548596
2019-01-04 23:48:00,556390
2019-01-04 23:49:00,570957
2019-01-04 23:50:00,577935
2019-01-04 23:51:00,564682
2019-01-04 23:52:00,561598
2019-01-04 23:53:00,563182
2019-01-04 23:54:00,529237
2019-01-04 23:55:00,568186
2019-01-04 23:56:00,578511
2019-01-04 23:57:00,566049
2019-01-04 23:58:00,574265
2019-01-04 23:59:00,566515
2019-01-05 00:00:00,642447
2019-01-05 00:01:00,654048
2019-01-05 00:02:00,618477
2019-01-05 00:03:00,614931
2019-01-05 00:04:00,614959
2019-01-05 00:05:00,631486
2019-01-05 00:06:00,629667
2019-01-05 00:07:00,726929
2019-01-05 00:08:00,703405
2019-01-05 00:09:00,728331
2019-01-05 00:10:00,668057
2019-01-05 00:11:00,609640
2019-01-05 00:12:00,590280
2019-01-05 00:13:00,591930
2019-01-05 00:14:00,576499
2019-01-05 00:15:00,599717
2019-01-05 00:16:00,591477
2019-01-05 00:17:00,580862
2019-01-05 00:18:00,572527
2019-01-05 00:19:00,565437
2019-01-05 00:20:00,592816
2019-01-05 00:21:00,575880
2019-01-05 00:22:00,579074
2019-01-05 00:23:00,555748
2019-01-05 00:24:00,568600
2019-01-05 00:25:00,573652
2019-01-05 00:26:00,581478
2019-01-05 00:27:00,565812
2019-01-05 00:28:00,583481
2019-01-05 00:29:00,574707
2019-01-05 00:30:00,629899
2019-01-05 00:31:00,612539
2019-01-05 00:32:00,586136
2019-01-05 00:33:00,590722
2019-01-05 00:34:00,567361
2019-01-05 00:35:00,588375
2019-01-05 00:36:00,590340
2019-01-05 00:37:00,573686
2019-01-05 00:38:00,567118
2019-01-05 00:39:00,550220
2019-01-05 00:40:00,570610
2019-01-05 00:41:00,547815
2019-01-05 00:42:00,547464
2019-01-05 00:43:00,518966
2019-01-05 00:44:00,532955
2019-01-05 00:45:00,567234
2019-01-05 00:46:00,553309
2019-01-05 00:47:00,533371
2019-01-05 00:48:00,556935
2019-01-05 00:49:00,557726
2019-01-05 00:50:00,572394
2019-01-05 00:51:00,543777
2019-01-05 00:52:00,542480
2019-01-05 00:53:00,540195
2019-01-05 00:54:00,557738
2019-01-05 00:55:00,538136
2019-01-05 00:56:00,541475
2019-01-05 00:57:00,532126
2019-01-05 00:58:00,546376
2019-01-05 00:59:00,554648
2019-01-05 01:00:00,640087
2019-01-05 01:01:00,553891
2019-01-05 01:02:00,538784
2019-01-05 01:03:00,564453
2019-01-05 01:04:00,535291
2019-01-05 01:05:00,549704
2019-01-05 01:06:00,622194
2019-01-05 01:07:00,623118
2019-01-05 01:08:00,621533
2019-01-05 01:09:00,623071
2019-01-05 01:10:00,667951
2019-01-05 01:11:00,653880
2019-01-05 01:12:00,604070
2019-01-05 01:13:00,564808
2019-01-05 01:14:00,545367
2019-01-05 01:15:00,579554
2019-01-05 01:16:00,557355
2019-01-05 01:17:00,549669
2019-01-05 01:18:00,556485
2019-01-05 01:19:00,545422
2019-01-05 01:20:00,579508
2019-01-05 01:21:00,567699
2019-01-05 01:22:00,559711
2019-01-05 01:23:00,556225
2019-01-05 01:24:00,545875
2019-01-05 01:25:00,559671
2019-01-05 01:26:00,548027
2019-01-05 01:27:00,540227
2019-01-05 01:28:00,523089
2019-01-05 01:29:00,539254
2019-01-05 01:30:00,612300
2019-01-05 01:31:00,578046
2019-01-05 01:32:00,573579
2019-01-05 01:33:00,575718
2019-01-05 01:34:00,574841
2019-01-05 01:35:00,567471
2019-01-05 01:36:00,548588
2019-01-05 01:37:00,527808
2019-01-05 01:38:00,544874
2019-01-05 01:39:00,545409
2019-01-05 01:40:00,556815
2019-01-05 01:41:00,545139
2019-01-05 01:42:00,540263
2019-01-05 01:43:00,574588
2019-01-05 01:44:00,549642
2019-01-05 01:45:00,569854
2019-01-05 01:46:00,578245
2019-01-05 01:47:00,558284
2019-01-05 01:48:00,554987
2019-01-05 01:49:00,536621
2019-01-05 01:50:00,573606
2019-01-05 01:51:00,556784
2019-01-05 01:52:00,566584
2019-01-05 01:53:00,554072
2019-01-05 01:54:00,539927
2019-01-05 01:55:00,558511
2019-01-05 01:56:00,540907
2019-01-05 01:57:00,548246
2019-01-05 01:58:00,532561
2019-01-05 01:59:00,555152
2019-01-05 02:00:00,651079
2019-01-05 02:01:00,564129
2019-01-05 02:02:00,562381
2019-01-05 02:03:00,549393
2019-01-05 02:04:00,534159
2019-01-05 02:05:00,565043
2019-01-05 02:06:00,619446
2019-01-05 02:07:00,706271
2019-01-05 02:08:00,683332
2019-01-05 02:09:00,643483
2019-01-05 02:10:00,585174
2019-01-05 02:11:00,565695
2019-01-05 02:12:00,575106
2019-01-05 02:13:00,571130
2019-01-05 02:14:00,549715
2019-01-05 02:15:00,559906
2019-01-05 02:16:00,554132
2019-01-05 02:17:00,537654
2019-01-05 02:18:00,540837
2019-01-05 02:19:00,541011
2019-01-05 02:20:00,577938
2019-01-05 02:21:00,555240
2019-01-05 02:22:00,552441
2019-01-05 02:23:00,568201
2019-01-05 02:24:00,529241
2019-01-05 02:25:00,538501
2019-01-05 02:26:00,559245
2019-01-05 02:27:00,549973
2019-01-05 02:28:00,550814
2019-01-05 02:29:00,550785
2019-01-05 02:30:00,597856
2019-01-05 02:31:00,556838
2019-01-05 02:32:00,552606
2019-01-05 02:33:00,550554
2019-01-05 02:34:00,531789
2019-01-05 02:35:00,565817
2019-01-05 02:36:00,562554
2019-01-05 02:37:00,549595
2019-01-05 02:38:00,556762
2019-01-05 02:39:00,564663
2019-01-05 02:40:00,583811
2019-01-05 02:41:00,581862
2019-01-05 02:42:00,553264
2019-01-05 02:43:00,586085
2019-01-05 02:44:00,577110
2019-01-05 02:45:00,584346
2019-01-05 02:46:00,570290
2019-01-05 02:47:00,549119
2019-01-05 02:48:00,570463
2019-01-05 02:49:00,557153
2019-01-05 02:50:00,585350
2019-01-05 02:51:00,572044
2019-01-05 02:52:00,553301
2019-01-05 02:53:00,575286
2019-01-05 02:54:00,554162
2019-01-05 02:55:00,562845
2019-01-05 02:56:00,557725
2019-01-05 02:57:00,576582
2019-01-05 02:58:00,561966
2019-01-05 02:59:00,570488
2019-01-05 03:00:00,662190
2019-01-05 03:01:00,609121
2019-01-05 03:02:00,562875
2019-01-05 03:03:00,574503
2019-01-05 03:04:00,581676
2019-01-05 03:05:00,587248
2019-01-05 03:06:00,614801
2019-01-05 03:07:00,669963
2019-01-05 03:08:00,632184
2019-01-05 03:09:00,647911
2019-01-05 03:10:00,637963
2019-01-05 03:11:00,593959
2019-01-05 03:12:00,560808
2019-01-05 03:13:00,548379
2019-01-05 03:14:00,550235
2019-01-05 03:15:00,554627
2019-01-05 03:16:00,553557
2019-01-05 03:17:00,550910
2019-01-05 03:18:00,545308
2019-01-05 03:19:00,547669
2019-01-05 03:20:00,570562
2019-01-05 03:21:00,562024
2019-01-05 03:22:00,550623
2019-01-05 03:23:00,526395
2019-01-05 03:24:00,539400
2019-01-05 03:25:00,533608
2019-01-05 03:26:00,542878
2019-01-05 03:27:00,556356
2019-01-05 03:28:00,535041
2019-01-05 03:29:00,520578
2019-01-05 03:30:00,572243
2019-01-05 03:31:00,562394
2019-01-05 03:32:00,553358
2019-01-05 03:33:00,542339
2019-01-05 03:34:00,541026
2019-01-05 03:35:00,537963
2019-01-05 03:36:00,553011
2019-01-05 03:37:00,543925
2019-01-05 03:38:00,548563
2019-01-05 03:39:00,540034
2019-01-05 03:40:00,546519
2019-01-05 03:41:00,543417
2019-01-05 03:42:00,544424
2019-01-05 03:43:00,549981
2019-01-05 03:44:00,529710
2019-01-05 03:45:00,545971
2019-01-05 03:46:00,548826
2019-01-05 03:47:00,543992
2019-01-05 03:48:00,523404
2019-01-05 03:49:00,528389
2019-01-05 03:50:00,582937
2019-01-05 03:51:00,559764
2019-01-05 03:52:00,557072
2019-01-05 03:53:00,547814
2019-01-05 03:54:00,532430
2019-01-05 03:55:00,521982
2019-01-05 03:56:00,524598
2019-01-05 03:57:00,518780
2019-01-05 03:58:00,529203
2019-01-05 03:59:00,557695
2019-01-05 04:00:00,668059
2019-01-05 04:01:00,595841
2019-01-05 04:02:00,573765
2019-01-05 04:03:00,563018
2019-01-05 04:04:00,559348
2019-01-05 04:05:00,565242
2019-01-05 04:06:00,539903
2019-01-05 04:07:00,529945
2019-01-05 04:08:00,541823
2019-01-05 04:09:00,552963
2019-01-05 04:10:00,572797
2019-01-05 04:11:00,559073
2019-01-05 04:12:00,561214
2019-01-05 04:13:00,563952
2019-01-05 04:14:00,563336
2019-01-05 04:15:00,566290
2019-01-05 04:16:00,562716
2019-01-05 04:17:00,546345
2019-01-05 04:18:00,528989
2019-01-05 04:19:00,557849
2019-01-05 04:20:00,577540
2019-01-05 04:21:00,548775
2019-01-05 04:22:00,540313
2019-01-05 04:23:00,547485
2019-01-05 04:24:00,539594
2019-01-05 04:25:00,527974
2019-01-05 04:26:00,528875
2019-01-05 04:27:00,520657
2019-01-05 04:28:00,529736
2019-01-05 04:29:00,522315
2019-01-05 04:30:00,570856
2019-01-05 04:31:00,560661
2019-01-05 04:32:00,537386
2019-01-05 04:33:00,521460
2019-01-05 04:34:00,530432
2019-01-05 04:35:00,545342
2019-01-05 04:36:00,555142
2019-01-05 04:37:00,542244
2019-01-05 04:38:00,520571
2019-01-05 04:39:00,554344
2019-01-05 04:40:00,577951
2019-01-05 04:41:00,552831
2019-01-05 04:42:00,531147
2019-01-05 04:43:00,542611
2019-01-05 04:44:00,541162
2019-01-05 04:45:00,554031
2019-01-05 04:46:00,537623
2019-01-05 04:47:00,568648
2019-01-05 04:48:00,574917
2019-01-05 04:49:00,564855
2019-01-05 04:50:00,555172
2019-01-05 04:51:00,555210
2019-01-05 04:52:00,538805
2019-01-05 04:53:00,549714
2019-01-05 04:54:00,534990
2019-01-05 04:55:00,572103
2019-01-05 04:56:00,550867
2019-01-05 04:57:00,550481
2019-01-05 04:58:00,565729
2019-01-05 04:59:00,566386
2019-01-05 05:00:00,687093
2019-01-05 05:01:00,671668
2019-01-05 05:02:00,678992
2019-01-05 05:03:00,728831
2019-01-05 05:04:00,698460
2019-01-05 05:05:00,614232
2019-01-05 05:06:00,580671
2019-01-05 05:07:00,573913
2019-01-05 05:08:00,531701
2019-01-05 05:09:00,594958
2019-01-05 05:10:00,749089
2019-01-05 05:11:00,768022
2019-01-05 05:12:00,688693
2019-01-05 05:13:00,615774
2019-01-05 05:14:00,586810
2019-01-05 05:15:00,608441
2019-01-05 05:16:00,588191
2019-01-05 05:17:00,585529
2019-01-05 05:18:00,630943
2019-01-05 05:19:00,618701
2019-01-05 05:20:00,640194
2019-01-05 05:21:00,622708
2019-01-05 05:22:00,620165
2019-01-05 05:23:00,606694
2019-01-05 05:24:00,569847
2019-01-05 05:25:00,565388
2019-01-05 05:26:00,573445
2019-01-05 05:27:00,570049
2019-01-05 05:28:00,545715
2019-01-05 05:29:00,557898
2019-01-05 05:30:00,607363
2019-01-05 05:31:00,603568
2019-01-05 05:32:00,574385
2019-01-05 05:33:00,599520
2019-01-05 05:34:00,574853
2019-01-05 05:35:00,594076
2019-01-05 05:36:00,585571
2019-01-05 05:37:00,584612
2019-01-05 05:38:00,589872
2019-01-05 05:39:00,554707
2019-01-05 05:40:00,616934
2019-01-05 05:41:00,613030
2019-01-05 05:42:00,607297
2019-01-05 05:43:00,562570
2019-01-05 05:44:00,607589
2019-01-05 05:45:00,610883
2019-01-05 05:46:00,604983
2019-01-05 05:47:00,613697
2019-01-05 05:48:00,613858
2019-01-05 05:49:00,591608
2019-01-05 05:50:00,622933
2019-01-05 05:51:00,608696
2019-01-05 05:52:00,603135
2019-01-05 05:53:00,620619
2019-01-05 05:54:00,617474
2019-01-05 05:55:00,608271
2019-01-05 05:56:00,596647
2019-01-05 05:57:00,589497
2019-01-05 05:58:00,592638
2019-01-05 05:59:00,574280
2019-01-05 06:00:00,704649
2019-01-05 06:01:00,643967
2019-01-05 06:02:00,637028
2019-01-05 06:03:00,610455
2019-01-05 06:04:00,614394
2019-01-05 06:05:00,638563
2019-01-05 06:06:00,698076
2019-01-05 06:07:00,700567
2019-01-05 06:08:00,709919
2019-01-05 06:09:00,677255
2019-01-05 06:10:00,708389
2019-01-05 06:11:00,691793
2019-01-05 06:12:00,647828
2019-01-05 06:13:00,635063
2019-01-05 06:14:00,616175
2019-01-05 06:15:00,636599
2019-01-05 06:16:00,626288
2019-01-05 06:17:00,615562
2019-01-05 06:18:00,612431
2019-01-05 06:19:00,610878
2019-01-05 06:20:00,628875
2019-01-05 06:21:00,618856
2019-01-05 06:22:00,604406
2019-01-05 06:23:00,615817
2019-01-05 06:24:00,647545
2019-01-05 06:25:00,599386
2019-01-05 06:26:00,612117
2019-01-05 06:27:00,591214
2019-01-05 06:28:00,592479
2019-01-05 06:29:00,595814
2019-01-05 06:30:00,671722
2019-01-05 06:31:00,631146
2019-01-05 06:32:00,616008
2019-01-05 06:33:00,621384
2019-01-05 06:34:00,619669
2019-01-05 06:35:00,621907
2019-01-05 06:36:00,626992
2019-01-05 06:37:00,603980
